:START_ID,:END_ID,:TYPE,relation,confidence,weight:float,source_file
paper_0382_general_long_lrm_preserving_fine_details_in_feed_forward_wide_cov,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0382_[General]_Long-LRM++ Preserving Fine Details in Feed-Forward Wide-Cov.md
paper_0382_general_long_lrm_preserving_fine_details_in_feed_forward_wide_cov,dataset_gibson,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0382_[General]_Long-LRM++ Preserving Fine Details in Feed-Forward Wide-Cov.md
paper_0382_general_long_lrm_preserving_fine_details_in_feed_forward_wide_cov,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0382_[General]_Long-LRM++ Preserving Fine Details in Feed-Forward Wide-Cov.md
paper_0383_general_gaussianheadtalk_wobble_free_3d_talking_heads_with_audio_dr,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0383_[General]_GaussianHeadTalk Wobble-Free 3D Talking Heads with Audio Dr.md
paper_0384_general_breaking_the_vicious_cycle_coherent_3d_gaussian_splatting_f,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0384_[General]_Breaking the Vicious Cycle Coherent 3D Gaussian Splatting f.md
paper_0385_general_traceflow_dynamic_3d_reconstruction_of_specular_scenes_driv,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0385_[General]_TraceFlow Dynamic 3D Reconstruction of Specular Scenes Driv.md
paper_0386_general_gains_gaussian_based_inverse_rendering_from_sparse_multi_vi,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0386_[General]_GAINS Gaussian-based Inverse Rendering from Sparse Multi-Vi.md
paper_0387_general_splatent_splatting_diffusion_latents_for_novel_view_synthes,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0387_[General]_Splatent Splatting Diffusion Latents for Novel View Synthes.md
paper_0388_general_yopo_nav_visual_navigation_using_3dgs_graphs_from_one_pass,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0388_[General]_YOPO-Nav Visual Navigation using 3DGS Graphs from One-Pass.md
paper_0388_general_yopo_nav_visual_navigation_using_3dgs_graphs_from_one_pass,dataset_gibson,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0388_[General]_YOPO-Nav Visual Navigation using 3DGS Graphs from One-Pass.md
paper_0388_general_yopo_nav_visual_navigation_using_3dgs_graphs_from_one_pass,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0388_[General]_YOPO-Nav Visual Navigation using 3DGS Graphs from One-Pass.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,concept_pose_graph_optimization,REFERENCES,references,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0389_general_super4dr_4d_radar_centric_self_supervised_odometry_and_gaus,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0389_[General]_Super4DR 4D Radar-centric Self-supervised Odometry and Gaus.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0391_general_tessellation_gs_neural_mesh_gaussians_for_robust_monocular,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0391_[General]_Tessellation GS Neural Mesh Gaussians for Robust Monocular.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0392_general_material_informed_gaussian_splatting_for_3d_world_reconstruc,dataset_nuscenes,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0392_[General]_Material-informed Gaussian Splatting for 3D World Reconstruc.md
paper_0393_general_gigaworld_0_world_models_as_data_engine_to_empower_embodied,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0393_[General]_GigaWorld-0 World Models as Data Engine to Empower Embodied.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0394_general_densifybeforehand_lidar_assisted_content_aware_densificatio,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0394_[General]_DensifyBeforehand LiDAR-assisted Content-aware Densificatio.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,concept_pose_graph_optimization,REFERENCES,references,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0395_general_idsplat_instance_decomposed_3d_gaussian_splatting_for_drivi,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0395_[General]_IDSplat Instance-Decomposed 3D Gaussian Splatting for Drivi.md
paper_0396_general_nvgs_neural_visibility_for_occlusion_culling_in_3d_gaussian,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0396_[General]_NVGS Neural Visibility for Occlusion Culling in 3D Gaussian.md
paper_0397_general_metrogs_efficient_and_stable_reconstruction_of_geometricall,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0397_[General]_MetroGS Efficient and Stable Reconstruction of Geometricall.md
paper_0397_general_metrogs_efficient_and_stable_reconstruction_of_geometricall,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0397_[General]_MetroGS Efficient and Stable Reconstruction of Geometricall.md
paper_0397_general_metrogs_efficient_and_stable_reconstruction_of_geometricall,dataset_nuscenes,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0397_[General]_MetroGS Efficient and Stable Reconstruction of Geometricall.md
paper_0397_general_metrogs_efficient_and_stable_reconstruction_of_geometricall,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0397_[General]_MetroGS Efficient and Stable Reconstruction of Geometricall.md
paper_0398_general_near_coupled_neural_asset_renderer_stack,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0398_[General]_NeAR Coupled Neural Asset-Renderer Stack.md
paper_0399_general_physgs_bayesian_inferred_gaussian_splatting_for_physical_pr,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0399_[General]_PhysGS Bayesian-Inferred Gaussian Splatting for Physical Pr.md
paper_0400_general_segsplat_feed_forward_gaussian_splatting_and_open_set_seman,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0400_[General]_SegSplat Feed-forward Gaussian Splatting and Open-Set Seman.md
paper_0400_general_segsplat_feed_forward_gaussian_splatting_and_open_set_seman,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0400_[General]_SegSplat Feed-forward Gaussian Splatting and Open-Set Seman.md
paper_0401_general_observer_actor_active_vision_imitation_learning_with_sparse,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0401_[General]_Observer Actor Active Vision Imitation Learning with Sparse.md
paper_0402_general_roboarmgs_high_quality_robotic_arm_splatting_via_b_zier_cur,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0402_[General]_RoboArmGS High-Quality Robotic Arm Splatting via B茅zier Cur.md
paper_0403_general_frequency_adaptive_sharpness_regularization_for_improving_3d,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0403_[General]_Frequency-Adaptive Sharpness Regularization for Improving 3D.md
paper_0404_general_cus_gs_a_compact_unified_structured_gaussian_splatting_fram,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0404_[General]_CUS-GS A Compact Unified Structured Gaussian Splatting Fram.md
paper_0405_general_aegis_preserving_privacy_of_3d_facial_avatars_with_adversar,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0405_[General]_AEGIS Preserving privacy of 3D Facial Avatars with Adversar.md
paper_0406_general_pegs_physics_event_enhanced_large_spatiotemporal_motion_rec,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0406_[General]_PEGS Physics-Event Enhanced Large Spatiotemporal Motion Rec.md
paper_0407_general_spags_sparse_view_articulated_object_reconstruction_from_si,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0407_[General]_SPAGS Sparse-View Articulated Object Reconstruction from Si.md
paper_0407_general_spags_sparse_view_articulated_object_reconstruction_from_si,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0407_[General]_SPAGS Sparse-View Articulated Object Reconstruction from Si.md
paper_0408_general_roomplanner_explicit_layout_planner_for_easier_llm_driven_3,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0408_[General]_RoomPlanner Explicit Layout Planner for Easier LLM-Driven 3.md
paper_0409_general_physmorph_gs_differentiable_shape_morphing_via_joint_optimi,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0409_[General]_PhysMorph-GS Differentiable Shape Morphing via Joint Optimi.md
paper_0409_general_physmorph_gs_differentiable_shape_morphing_via_joint_optimi,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0409_[General]_PhysMorph-GS Differentiable Shape Morphing via Joint Optimi.md
paper_0410_general_gradient_driven_natural_selection_for_compact_3d_gaussian_sp,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0410_[General]_Gradient-Driven Natural Selection for Compact 3D Gaussian Sp.md
paper_0411_general_one_walk_is_all_you_need_data_efficient_3d_rf_scene_reconst,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0411_[General]_One Walk is All You Need Data-Efficient 3D RF Scene Reconst.md
paper_0412_general_vorion_a_risc_v_gpu_with_hardware_accelerated_3d_gaussian_r,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0412_[General]_Vorion A RISC-V GPU with Hardware-Accelerated 3D Gaussian R.md
paper_0413_general_optimizing_3d_gaussian_splattering_for_mobile_gpus,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0413_[General]_Optimizing 3D Gaussian Splattering for Mobile GPUs.md
paper_0414_general_curigs_curriculum_guided_gaussian_splatting_for_sparse_view,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0414_[General]_CuriGS Curriculum-Guided Gaussian Splatting for Sparse View.md
paper_0414_general_curigs_curriculum_guided_gaussian_splatting_for_sparse_view,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0414_[General]_CuriGS Curriculum-Guided Gaussian Splatting for Sparse View.md
paper_0415_general_interaction_aware_4d_gaussian_splatting_for_dynamic_hand_obj,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0415_[General]_Interaction-Aware 4D Gaussian Splatting for Dynamic Hand-Obj.md
paper_0415_general_interaction_aware_4d_gaussian_splatting_for_dynamic_hand_obj,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0415_[General]_Interaction-Aware 4D Gaussian Splatting for Dynamic Hand-Obj.md
paper_0416_general_dental3r_geometry_aware_pairing_for_intraoral_3d_reconstruc,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0416_[General]_Dental3R Geometry-Aware Pairing for Intraoral 3D Reconstruc.md
paper_0417_general_gen3d_generating_domain_free_3d_scenes_from_a_single_image,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0417_[General]_GEN3D Generating Domain-Free 3D Scenes from a Single Image.md
paper_0418_general_training_free_multi_view_extension_of_ic_light_for_textual_p,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0418_[General]_Training-Free Multi-View Extension of IC-Light for Textual P.md
paper_0418_general_training_free_multi_view_extension_of_ic_light_for_textual_p,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0418_[General]_Training-Free Multi-View Extension of IC-Light for Textual P.md
paper_0419_general_sf_recon_simplification_free_lightweight_building_reconstru,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0419_[General]_SF-Recon Simplification-Free Lightweight Building Reconstru.md
paper_0420_general_symgs_leveraging_local_symmetries_for_3d_gaussian_splattin,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0420_[General]_SymGS Leveraging Local Symmetries for 3D Gaussian Splattin.md
paper_0421_general_monocular_3d_lane_detection_via_structure_uncertainty_aware,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0421_[General]_Monocular 3D Lane Detection via Structure Uncertainty-Aware.md
paper_0421_general_monocular_3d_lane_detection_via_structure_uncertainty_aware,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0421_[General]_Monocular 3D Lane Detection via Structure Uncertainty-Aware.md
paper_0421_general_monocular_3d_lane_detection_via_structure_uncertainty_aware,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0421_[General]_Monocular 3D Lane Detection via Structure Uncertainty-Aware.md
paper_0422_general_beyond_darkness_thermal_supervised_3d_gaussian_splatting_fo,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0422_[General]_Beyond Darkness Thermal-Supervised 3D Gaussian Splatting fo.md
paper_0423_general_tr_gaussians_high_fidelity_real_time_rendering_of_planar_tr,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0423_[General]_TR-Gaussians High-fidelity Real-time Rendering of Planar Tr.md
paper_0423_general_tr_gaussians_high_fidelity_real_time_rendering_of_planar_tr,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0423_[General]_TR-Gaussians High-fidelity Real-time Rendering of Planar Tr.md
paper_0424_general_neo_real_time_on_device_3d_gaussian_splatting_with_reuse_an,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0424_[General]_Neo Real-Time On-Device 3D Gaussian Splatting with Reuse-an.md
paper_0425_general_reconstructing_3d_scenes_in_native_high_dynamic_range,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0425_[General]_Reconstructing 3D Scenes in Native High Dynamic Range.md
paper_0426_general_changes_in_real_time_online_scene_change_detection_with_mul,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0426_[General]_Changes in Real Time Online Scene Change Detection with Mul.md
paper_0427_general_3d_gaussian_and_diffusion_based_gaze_redirection,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0427_[General]_3D Gaussian and Diffusion-Based Gaze Redirection.md
paper_0428_general_realisticdreamer_guidance_score_distillation_for_few_shot_g,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0428_[General]_RealisticDreamer Guidance Score Distillation for Few-shot G.md
paper_0428_general_realisticdreamer_guidance_score_distillation_for_few_shot_g,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0428_[General]_RealisticDreamer Guidance Score Distillation for Few-shot G.md
paper_0429_general_depth_consistent_3d_gaussian_splatting_via_physical_defocus,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0429_[General]_Depth-Consistent 3D Gaussian Splatting via Physical Defocus.md
paper_0430_general_aha_animating_human_avatars_in_diverse_scenes_with_gaussian,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0430_[General]_AHA! Animating Human Avatars in Diverse Scenes with Gaussian.md
paper_0430_general_aha_animating_human_avatars_in_diverse_scenes_with_gaussian,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0430_[General]_AHA! Animating Human Avatars in Diverse Scenes with Gaussian.md
paper_0431_general_lumos3d_a_single_forward_framework_for_low_light_3d_scene_r,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0431_[General]_Lumos3D A Single-Forward Framework for Low-Light 3D Scene R.md
paper_0432_general_ougs_active_view_selection_via_object_aware_uncertainty_est,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0432_[General]_OUGS Active View Selection via Object-aware Uncertainty Est.md
paper_0433_general_yonosplat_you_only_need_one_model_for_feedforward_3d_gaussi,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0433_[General]_YoNoSplat You Only Need One Model for Feedforward 3D Gaussi.md
paper_0433_general_yonosplat_you_only_need_one_model_for_feedforward_3d_gaussi,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0433_[General]_YoNoSplat You Only Need One Model for Feedforward 3D Gaussi.md
paper_0434_general_gfix_perceptually_enhanced_gaussian_splatting_video_compres,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0434_[General]_GFix Perceptually Enhanced Gaussian Splatting Video Compres.md
paper_0435_general_mugsqa_novel_multi_uncertainty_based_gaussian_splatting_qua,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0435_[General]_MUGSQA Novel Multi-Uncertainty-Based Gaussian Splatting Qua.md
paper_0436_general_conegs_error_guided_densification_using_pixel_cones_for_imp,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0436_[General]_ConeGS Error-Guided Densification Using Pixel Cones for Imp.md
paper_0437_general_dial_gs_dynamic_instance_aware_reconstruction_for_label_fre,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0437_[General]_DIAL-GS Dynamic Instance Aware Reconstruction for Label-fre.md
paper_0438_general_4d3r_motion_aware_neural_reconstruction_and_rendering_of_dy,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0438_[General]_4D3R Motion-Aware Neural Reconstruction and Rendering of Dy.md
paper_0439_general_efficient_representation_of_3d_spatial_data_for_defense_rela,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0439_[General]_Efficient representation of 3D spatial data for defense-rela.md
paper_0440_general_3d_gaussian_point_encoders,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0440_[General]_3D Gaussian Point Encoders.md
paper_0441_general_real_to_sim_robot_policy_evaluation_with_gaussian_splatting,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0441_[General]_Real-to-Sim Robot Policy Evaluation with Gaussian Splatting.md
paper_0442_general_carf_enhancing_multi_view_consistency_in_referring_3d_gauss,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0442_[General]_CaRF Enhancing Multi-View Consistency in Referring 3D Gauss.md
paper_0443_general_improving_multi_view_reconstruction_via_texture_guided_gauss,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0443_[General]_Improving Multi-View Reconstruction via Texture-Guided Gauss.md
paper_0443_general_improving_multi_view_reconstruction_via_texture_guided_gauss,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0443_[General]_Improving Multi-View Reconstruction via Texture-Guided Gauss.md
paper_0443_general_improving_multi_view_reconstruction_via_texture_guided_gauss,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0443_[General]_Improving Multi-View Reconstruction via Texture-Guided Gauss.md
paper_0443_general_improving_multi_view_reconstruction_via_texture_guided_gauss,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0443_[General]_Improving Multi-View Reconstruction via Texture-Guided Gauss.md
paper_0444_general_dentalsplat_dental_occlusion_novel_view_synthesis_from_spar,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0444_[General]_DentalSplat Dental Occlusion Novel View Synthesis from Spar.md
paper_0445_general_perchead_perceptual_head_model_for_single_image_3d_head_rec,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0445_[General]_PercHead Perceptual Head Model for Single-Image 3D Head Rec.md
paper_0446_general_object_centric_3d_gaussian_splatting_for_strawberry_plant_re,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0446_[General]_Object-Centric 3D Gaussian Splatting for Strawberry Plant Re.md
paper_0447_general_3d_gaussian_radiation_field_modeling_for_integrated_ris_fas,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0447_[General]_3D Gaussian Radiation Field Modeling for Integrated RIS-FAS.md
paper_0448_general_4d_neural_voxel_splatting_dynamic_scene_rendering_with_voxe,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0448_[General]_4D Neural Voxel Splatting Dynamic Scene Rendering with Voxe.md
paper_0449_general_object_aware_4d_human_motion_generation,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0449_[General]_Object-Aware 4D Human Motion Generation.md
paper_0450_general_sags_self_adaptive_alias_free_gaussian_splatting_for_dynami,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0450_[General]_SAGS Self-Adaptive Alias-Free Gaussian Splatting for Dynami.md
paper_0451_general_6d_channel_knowledge_map_construction_via_bidirectional_wire,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0451_[General]_6D Channel Knowledge Map Construction via Bidirectional Wire.md
paper_0452_general_jogs_joint_optimization_of_pose_estimation_and_3d_gaussian,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0452_[General]_JOGS Joint Optimization of Pose Estimation and 3D Gaussian.md
paper_0453_general_drivingscene_a_multi_task_online_feed_forward_3d_gaussian_s,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0453_[General]_DrivingScene A Multi-Task Online Feed-Forward 3D Gaussian S.md
paper_0453_general_drivingscene_a_multi_task_online_feed_forward_3d_gaussian_s,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0453_[General]_DrivingScene A Multi-Task Online Feed-Forward 3D Gaussian S.md
paper_0453_general_drivingscene_a_multi_task_online_feed_forward_3d_gaussian_s,dataset_nuscenes,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0453_[General]_DrivingScene A Multi-Task Online Feed-Forward 3D Gaussian S.md
paper_0454_general_nvsim_novel_view_synthesis_simulator_for_large_scale_indoor,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0454_[General]_NVSim Novel View Synthesis Simulator for Large Scale Indoor.md
paper_0454_general_nvsim_novel_view_synthesis_simulator_for_large_scale_indoor,dataset_gibson,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0454_[General]_NVSim Novel View Synthesis Simulator for Large Scale Indoor.md
paper_0454_general_nvsim_novel_view_synthesis_simulator_for_large_scale_indoor,dataset_hm3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0454_[General]_NVSim Novel View Synthesis Simulator for Large Scale Indoor.md
paper_0454_general_nvsim_novel_view_synthesis_simulator_for_large_scale_indoor,dataset_matterport3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0454_[General]_NVSim Novel View Synthesis Simulator for Large Scale Indoor.md
paper_0454_general_nvsim_novel_view_synthesis_simulator_for_large_scale_indoor,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0454_[General]_NVSim Novel View Synthesis Simulator for Large Scale Indoor.md
paper_0455_general_lagmemo_language_3d_gaussian_splatting_memory_for_multi_mod,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0455_[General]_LagMemo Language 3D Gaussian Splatting Memory for Multi-mod.md
paper_0456_general_endowave_rational_wavelet_4d_gaussian_splatting_for_endosco,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0456_[General]_EndoWave Rational-Wavelet 4D Gaussian Splatting for Endosco.md
paper_0457_general_gen_langsplat_generalized_language_gaussian_splatting_with,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0457_[General]_Gen-LangSplat Generalized Language Gaussian Splatting with.md
paper_0457_general_gen_langsplat_generalized_language_gaussian_splatting_with,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0457_[General]_Gen-LangSplat Generalized Language Gaussian Splatting with.md
paper_0458_general_region_adaptive_learned_hierarchical_encoding_for_3d_gaussia,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0458_[General]_Region-Adaptive Learned Hierarchical Encoding for 3D Gaussia.md
paper_0459_general_dynapose4d_high_quality_4d_dynamic_content_generation_via_p,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0459_[General]_DynaPose4D High-Quality 4D Dynamic Content Generation via P.md
paper_0460_general_dynamictree_interactive_real_tree_animation_via_sparse_voxe,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0460_[General]_DynamicTree Interactive Real Tree Animation via Sparse Voxe.md
paper_0461_general_towards_physically_executable_3d_gaussian_for_embodied_navig,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0461_[General]_Towards Physically Executable 3D Gaussian for Embodied Navig.md
paper_0461_general_towards_physically_executable_3d_gaussian_for_embodied_navig,dataset_hm3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0461_[General]_Towards Physically Executable 3D Gaussian for Embodied Navig.md
paper_0461_general_towards_physically_executable_3d_gaussian_for_embodied_navig,dataset_matterport3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0461_[General]_Towards Physically Executable 3D Gaussian for Embodied Navig.md
paper_0461_general_towards_physically_executable_3d_gaussian_for_embodied_navig,dataset_mp3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0461_[General]_Towards Physically Executable 3D Gaussian for Embodied Navig.md
paper_0462_general_gsworld_closed_loop_photo_realistic_simulation_suite_for_ro,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0462_[General]_GSWorld Closed-Loop Photo-Realistic Simulation Suite for Ro.md
paper_0463_general_extreme_views_3dgs_filter_for_novel_view_synthesis_from_out,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0463_[General]_Extreme Views 3DGS Filter for Novel View Synthesis from Out.md
paper_0464_general_re_activating_frozen_primitives_for_3d_gaussian_splatting,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0464_[General]_Re-Activating Frozen Primitives for 3D Gaussian Splatting.md
paper_0465_general_moving_light_adaptive_colonoscopy_reconstruction_via_illumin,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0465_[General]_Moving Light Adaptive Colonoscopy Reconstruction via Illumin.md
paper_0466_general_openinsgaussian_open_vocabulary_instance_gaussian_segmentat,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0466_[General]_OpenInsGaussian Open-vocabulary Instance Gaussian Segmentat.md
paper_0466_general_openinsgaussian_open_vocabulary_instance_gaussian_segmentat,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0466_[General]_OpenInsGaussian Open-vocabulary Instance Gaussian Segmentat.md
paper_0467_general_raindrop_gs_a_benchmark_for_3d_gaussian_splatting_under_rai,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0467_[General]_Raindrop GS A Benchmark for 3D Gaussian Splatting under Rai.md
paper_0468_general_initialize_to_generalize_a_stronger_initialization_pipeline,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0468_[General]_Initialize to Generalize A Stronger Initialization Pipeline.md
paper_0469_general_gsplane_concise_and_accurate_planar_reconstruction_via_stru,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0469_[General]_GSPlane Concise and Accurate Planar Reconstruction via Stru.md
paper_0469_general_gsplane_concise_and_accurate_planar_reconstruction_via_stru,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0469_[General]_GSPlane Concise and Accurate Planar Reconstruction via Stru.md
